,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
82,6.179744,3.744927,2.204309,3.347676,9.719451,8.591423,5.325716,2.64291,2.468157,3.37491,5.78562,6.106876,5.086963,3.138045,2.329498,6.472239,5.696832,7.41309,6.749679,3.419306,3.890222,3.970227,8.674685,8.512978,5.288678,6.382443,5.599544,4.595062,4.532589,5.710338,5.02315,6.189382,5.964759,1.387961,7.067232,1.978611,4.214002,5.795784,5.631399,3.205965,2.352174,3.930263,4.215049,2.084688,7.646626,4.416607,5.164919,6.561576,6.479273,3.957706,3.12821,3.724414,9.776033,7.9234,7.350641,8.374233,7.342832,3.035524,6.434536,2.28481,5.993764,6.971632,1.400785,7.820355,0.5740058,5.51573,5.868371,4.840517,1.845917,1.796908,3.596095,2.848491,3.05698,5.968569,2.206747,6.698832,6.484392,5.85061,5.294339,9.136712,3.539431,0,3.30364,7.872087,5.18371,4.263583,8.801399,2.237036,3.826361,6.999323,1.645196,7.555668,8.093365,7.809306,7.091269,7.895958,7.056131,1.770181,3.839571,9.944195,
83,2.922487,4.398651,1.97516,5.002007,6.793303,6.054507,6.798759,4.604209,3.931069,1.053883,2.707915,2.849491,6.45461,1.478144,4.454397,3.17154,2.905183,4.134202,7.508486,5.93081,6.311681,5.736894,5.6594,5.80524,4.637047,3.156564,6.609973,6.517046,4.973377,3.100239,2.676005,6.816323,4.139585,2.08922,7.41965,1.74881,6.549562,3.21372,6.979451,6.349072,3.38427,0.6270203,0.9398572,5.295196,6.090225,5.696471,2.682855,3.648941,5.577571,0.655036,3.075034,1.943777,6.78574,4.809637,6.900286,5.918087,6.983467,0.9739664,3.305971,5.317105,6.142514,5.019019,4.266891,4.855547,3.874066,3.189518,2.568597,5.376736,2.021816,4.958547,5.223085,1.404435,1.37677,5.083949,4.911336,3.406628,4.252282,3.464552,7.122235,6.418207,6.575979,3.30364,0,4.57933,2.468038,6.714573,5.87077,5.309538,0.9263169,3.901587,3.897294,8.492258,6.139818,5.027602,6.57023,8.492873,5.682911,1.542497,4.502231,7.024014,
84,2.092705,7.690679,6.111537,8.765848,3.450849,4.124237,10.08804,8.618319,7.872538,4.683357,2.949747,1.801674,9.722663,5.384608,8.574036,1.418764,3.663699,0.5110815,10.03645,10.03928,10.32968,9.423725,2.386541,3.52018,6.643289,1.620145,9.553026,10.18432,7.888092,3.389837,3.985504,9.364869,4.884205,6.652424,9.553695,6.223268,10.48958,4.101608,10.13644,10.78764,7.311475,3.953973,3.657038,9.795444,6.157109,9.056074,3.751837,2.473535,6.834261,3.934797,6.516011,5.269624,3.231313,1.580882,8.251974,4.257438,8.422551,4.970372,2.524604,9.733088,8.399526,4.940335,8.688699,2.272141,8.445156,3.935868,2.102782,8.23583,6.329346,9.444899,8.922197,5.324278,5.138209,6.590617,9.214425,1.173405,4.170969,3.801158,10.63802,3.83653,10.94342,7.872087,4.57933,0,3.398585,10.71294,2.82873,9.744156,4.320974,2.539805,8.174403,11.02342,5.472776,2.969045,7.937074,10.67422,6.224914,6.101962,7.762,3.642259,
85,2.991316,4.294216,3.077932,5.407721,4.536083,3.595451,6.69325,5.333547,4.588243,1.834106,3.482936,1.797156,6.327572,3.90177,5.335288,2.438205,4.117834,2.889018,6.764863,6.756105,7.008808,6.044009,3.509779,3.39368,3.401622,1.813041,6.188717,6.796391,4.504755,0.6343563,0.6326331,6.074628,2.045393,4.309767,6.389237,4.13269,7.144597,4.594874,6.7517,7.712522,4.049532,2.125473,1.805077,6.834778,3.916547,5.657506,0.4313571,1.392058,3.91131,2.172759,3.164563,4.226641,4.596713,2.857038,5.361854,3.450679,5.49856,2.178979,3.736893,6.66139,5.161871,2.713172,5.66316,2.646813,5.739268,0.8978907,2.40346,4.864333,3.38709,6.473485,5.550193,2.342415,2.13289,3.532948,6.060616,2.456062,1.863955,1.069463,7.239882,4.01657,7.794195,5.18371,2.468038,3.398585,0,7.380797,3.61782,6.692926,2.978007,4.251892,5.045401,7.76795,3.770205,2.647934,5.02503,7.519874,3.66377,3.547254,4.364172,4.761436,
86,9.542434,3.269579,4.77197,1.990974,11.38798,9.75357,2.191542,2.127729,2.856652,6.142418,9.422482,8.942724,2.270368,7.170808,2.261811,9.48924,9.546195,10.20418,4.052804,0.8459151,0.4033695,1.516997,10.63437,9.951777,5.165058,9.092974,3.035216,1.163328,3.555842,7.619605,6.889875,3.893648,6.879635,5.480446,4.812003,6.0631,0.2904015,9.755132,2.536389,2.18131,3.42542,7.244358,7.381935,2.774886,7.683134,2.295542,7.115782,8.661212,6.080179,7.298911,4.216235,7.813959,11.56799,10.17759,6.05866,9.45428,5.9352,5.934165,10.01183,2.228937,4.453195,7.700615,2.862901,9.793887,4.029346,7.166795,9.073508,3.479445,4.694081,2.784979,1.901346,5.507602,5.66057,5.770186,2.056892,9.624897,7.703753,7.452974,1.606946,10.50348,1.72595,4.263583,6.714573,10.71294,7.380797,0,10.58225,2.332194,7.527176,10.61028,2.882332,4.40368,8.536048,9.478216,5.977623,5.093035,7.036055,5.385604,3.244811,11.57801,
87,4.488038,7.321807,6.676497,8.598388,0.9252032,1.547979,9.409141,8.687574,7.969266,5.439139,5.366634,3.341411,9.064161,7.115315,8.75041,3.538049,6.137045,2.736155,8.84588,10.07228,10.24661,9.12031,0.4510322,0.9421966,5.677049,2.978815,8.68397,9.792936,7.22884,3.130159,3.867842,8.25875,3.778339,7.871136,8.172608,7.615048,10.31757,6.625219,9.356798,11.21847,7.481026,5.349158,4.986529,10.40385,4.167564,8.538732,3.684402,2.250959,5.369624,5.366746,6.492977,7.228499,0.9990112,1.344259,6.586169,1.803105,6.781518,5.783568,5.133819,10.18317,7.238897,3.256982,9.221438,1.015976,9.356827,3.470921,4.174091,7.482922,6.997818,10.04245,8.683287,5.958668,5.749214,5.33434,9.538384,3.254546,2.918143,3.156938,10.08468,1.024774,11.24612,8.801399,5.87077,2.82873,3.61782,10.58225,0,10.22522,6.04205,5.292121,8.561656,9.748422,3.240301,1.104335,6.32649,9.215523,4.491194,7.139609,7.358329,1.154894,
88,8.231968,3.616102,3.654364,2.511272,11.10915,9.718536,4.055235,1.913943,2.417258,5.068886,7.928247,7.944013,3.948861,5.363903,1.675273,8.39352,7.898792,9.257286,5.812648,1.595285,2.049266,2.765142,10.17778,9.770344,5.595378,8.171382,4.648465,3.080492,4.279793,7.101865,6.358629,5.428435,6.867722,3.608007,6.382173,4.205229,2.394185,8.020591,4.409471,1.044679,2.791221,5.915319,6.144428,0.4749393,8.183542,3.519161,6.550757,8.076644,6.732589,5.95541,3.816726,5.960141,11.22303,9.544138,7.187527,9.455821,7.118791,4.773819,8.564299,0.1138867,5.613141,7.83054,1.055653,9.311214,1.841146,6.769067,7.854911,4.426924,3.414938,0.4799566,2.670788,4.43899,4.636853,6.292318,0.8200817,8.58667,7.567941,7.096306,3.739082,10.37441,1.305153,2.237036,5.309538,9.744156,6.692926,2.332194,10.22522,0,5.964175,9.144282,1.6644,6.40341,8.852029,9.157557,7.007867,6.950121,7.537601,3.793973,3.663346,11.32187,
89,2.403713,5.320756,2.856156,5.878716,6.945208,6.445511,7.707597,5.441196,4.795521,1.941556,1.965333,2.777323,7.36655,1.090586,5.26698,2.912091,2.025167,3.938778,8.434315,6.723336,7.123857,6.615852,5.770955,6.117893,5.518406,3.129108,7.534094,7.391374,5.899652,3.602563,3.329091,7.741592,4.849487,2.471936,8.336089,1.956856,7.377102,2.298832,7.895015,6.986386,4.262533,0.8642649,1.175093,5.892265,6.796831,6.607098,3.282392,3.927999,6.410973,0.8096225,4.000067,1.252907,6.890175,4.85553,7.765317,6.34915,7.856429,1.899319,2.609272,5.984756,7.05734,5.658061,4.950554,5.034562,4.372276,3.805713,2.218989,6.303026,2.848349,5.575422,6.105917,2.329987,2.300473,5.930353,5.648602,3.189768,4.836013,4.037741,8.009975,6.707844,7.256352,3.826361,0.9263169,4.320974,2.978007,7.527176,6.04205,5.964175,0,3.18162,4.667568,9.418553,6.743199,5.324613,7.432082,9.414129,6.437774,2.184562,5.42488,7.175309,
90,1.261756,8.046207,5.844473,8.838162,5.980347,6.395474,10.50809,8.491133,7.795774,4.559206,1.216312,2.594051,10.14932,3.972398,8.353024,2.017576,1.510257,2.557208,10.89594,9.831989,10.20801,9.562367,4.869551,5.845095,7.612011,2.806993,10.17142,10.34693,8.468549,4.606666,4.870708,10.1952,6.232468,5.626173,10.60006,5.069781,10.43765,1.784036,10.64037,10.16798,7.23484,3.371804,3.285,9.072145,7.911062,9.41046,4.683241,4.129961,8.155465,3.314707,6.725758,3.585723,5.770259,3.960738,9.609007,6.45795,9.748912,4.706199,0.5997717,9.16301,9.344945,6.641479,8.123897,4.541196,7.535018,5.093448,1.849526,8.860897,5.9224,8.756927,9.044288,5.151689,5.033969,7.78474,8.801289,2.203327,5.764874,5.123931,10.9149,6.257716,10.43314,6.999323,3.901587,2.539805,4.251892,10.61028,5.292121,9.144282,3.18162,0,7.79644,11.9033,7.442261,5.159278,9.273239,11.72687,7.799206,5.355313,8.139554,6.177002,
91,6.790852,2.292309,2.06418,1.702767,9.444759,8.068048,3.683979,1.002182,0.9540749,3.493158,6.593338,6.373439,3.441768,4.292645,0.7040948,6.858952,6.677122,7.678798,5.127859,2.060127,2.482016,2.337722,8.518682,8.108817,4.121562,6.579882,3.967477,3.003754,3.05825,5.440546,4.696147,4.594226,5.237964,2.639657,5.498888,3.204772,2.765438,6.874984,3.986646,2.667714,1.160002,4.46542,4.650455,1.897781,6.659617,2.778806,4.890656,6.423326,5.300226,4.513939,2.180314,4.939946,9.559732,7.901283,5.968765,7.810321,5.934481,3.226263,7.202437,1.622115,4.504883,6.216099,0.7465116,7.652436,1.729548,5.104765,6.367091,3.316089,1.891977,1.550136,1.950899,2.850307,3.037464,4.824241,1.040623,7.032973,5.915997,5.432351,3.695838,8.714787,2.771396,1.645196,3.897294,8.174403,5.045401,2.882332,8.561656,1.6644,4.667568,7.79644,0,5.914541,7.267403,7.493157,5.742621,6.279421,6.026558,2.50626,2.370532,9.657495,
92,10.6579,4.150535,6.704861,4.215171,10.30413,8.434705,2.348385,4.936191,5.145034,7.527912,10.90706,9.564982,2.499285,9.561864,5.262331,10.20591,11.3185,10.53852,1.007493,4.860024,4.492178,3.687469,9.981621,8.878458,4.386561,9.547299,1.977023,3.354832,3.518939,7.641236,7.136874,1.708302,6.186163,8.282214,1.588794,8.728637,4.196245,11.68315,1.996765,6.55529,5.478803,8.778691,8.72896,6.878124,5.752169,3.139952,7.356719,8.571898,4.379486,8.847022,5.428117,10.20461,10.58815,9.922888,3.313235,8.116,3.112625,7.520051,11.334,6.289534,2.624069,6.492588,6.387408,9.313423,7.599434,7.094044,10.08271,3.11553,6.877638,6.743777,3.972956,7.090805,7.122131,4.482638,5.755138,10.21352,7.000199,7.225507,2.796937,9.250132,6.125667,7.555668,8.492258,11.02342,7.76795,4.40368,9.748422,6.40341,9.418553,11.9033,5.914541,0,6.769318,8.745117,3.493821,0.87372,5.289072,7.783642,4.042398,10.42942,
93,6.296598,5.374125,5.920009,6.693208,3.602484,1.74003,6.920766,7.026043,6.435033,5.251857,7.008798,4.892588,6.620072,7.613135,7.198144,5.425499,7.72713,5.137025,5.961154,8.23208,8.273026,7.019251,3.59327,2.299289,3.378972,4.639001,6.07544,7.54786,4.980698,3.163643,3.464196,5.47454,2.139251,7.636246,5.182184,7.625682,8.24917,8.225409,6.781251,9.709874,6.108119,5.883472,5.57394,9.155936,1.01717,6.278412,3.470264,3.315585,2.562862,5.934525,5.102777,7.985489,3.91853,3.95705,3.482415,1.445664,3.68394,5.548401,7.065527,8.779705,4.488501,1.145926,8.008375,3.240503,8.56061,2.953189,5.770003,5.102509,6.288515,8.81575,6.693265,5.469535,5.297265,2.774153,8.059122,5.250837,1.907334,2.705476,7.666601,2.529965,9.598562,8.093365,6.139818,5.472776,3.770205,8.536048,3.240301,8.852029,6.743199,7.442261,7.267403,6.769318,0,2.536213,3.27563,6.140658,1.560709,6.824717,5.36663,3.70002,
94,4.156452,6.217492,5.651761,7.495059,1.951916,1.243418,8.321482,7.592832,6.878939,4.481679,4.982897,2.830173,7.974,6.362564,7.662244,3.208861,5.748633,2.689739,7.821379,8.972703,9.14346,8.016201,1.240646,0.7941394,4.596516,2.49529,7.611587,8.690971,6.132824,2.100268,2.81668,7.216299,2.688995,6.953808,7.183299,6.746916,9.213306,6.250756,8.277731,10.14205,6.398977,4.561212,4.200693,9.349888,3.335833,7.439283,2.650953,1.39747,4.371572,4.589044,5.40282,6.555019,2.093596,1.422403,5.661098,1.307077,5.850606,4.826328,4.882258,9.112496,6.198531,2.271722,8.165101,0.7059652,8.355831,2.389607,3.72885,6.39424,5.984526,8.989097,7.579048,4.960901,4.752768,4.291113,8.458631,2.9719,1.826194,2.067616,8.990139,1.391737,10.15909,7.809306,5.027602,2.969045,2.647934,9.478216,1.104335,9.157557,5.324613,5.159278,7.493157,8.745117,2.536213,0,5.381324,8.251662,3.557886,6.195184,6.254239,2.1648,
95,8.01475,3.455184,5.349988,4.521559,6.831348,4.956663,4.005572,5.101392,4.788903,5.516357,8.471275,6.736262,3.781657,7.939308,5.376875,7.373082,9.037866,7.48983,2.722487,5.930243,5.816892,4.551744,6.596486,5.428864,1.959576,6.629647,3.093838,4.852654,2.731008,4.702066,4.420669,2.340782,3.0852,7.221425,1.908117,7.466442,5.68996,9.479742,3.781995,7.634659,4.747211,6.630407,6.457376,7.416578,2.258461,3.714153,4.594261,5.469502,1.121952,6.697665,4.052622,8.496803,7.125703,6.66367,0.3385965,4.640331,0.4858785,5.660058,8.761469,6.90998,1.526732,3.110908,6.454535,6.00394,7.391412,4.187369,7.427397,2.604856,5.665158,7.138436,4.413214,5.342665,5.272288,1.518337,6.192367,7.311911,3.771827,4.208521,4.774427,5.769579,7.383994,7.091269,6.57023,7.937074,5.02503,5.977623,6.32649,7.007867,7.432082,9.273239,5.742621,3.493821,3.27563,5.381324,0,2.891861,1.835334,6.494902,3.385883,6.948673,
96,10.46963,4.299304,6.813892,4.615788,9.718968,7.843327,2.939428,5.341074,5.437528,7.487864,10.78655,9.306124,3.001595,9.655907,5.669187,9.95004,11.24794,10.20294,1.155138,5.461693,5.13436,4.188759,9.476336,8.320705,4.120646,9.256598,2.330976,3.985106,3.578769,7.326042,6.887862,1.736424,5.794027,8.497149,1.130765,8.901937,4.862907,11.63794,2.581082,7.198656,5.696714,8.721405,8.636055,7.421065,5.128237,3.520833,7.096618,8.203769,3.890792,8.790336,5.487045,10.28371,10.01624,9.490529,2.658517,7.528479,2.457362,7.520089,11.17317,6.836999,2.388643,5.981089,6.819409,8.852869,7.997811,6.782981,9.886306,3.191191,7.026258,7.254313,4.390502,7.11056,7.116241,4.083766,6.250238,9.932922,6.567572,6.877874,3.504668,8.653794,6.794915,7.895958,8.492873,10.67422,7.519874,5.093035,9.215523,6.950121,9.414129,11.72687,6.279421,0.87372,6.140658,8.251662,2.891861,0,4.725255,7.93405,4.19183,9.831614,
97,6.566082,3.964329,4.990869,5.256578,5.01506,3.147438,5.363728,5.659238,5.13489,4.674787,7.137968,5.210006,5.067836,7.145436,5.864143,5.823288,7.781323,5.805211,4.437922,6.78556,6.792037,5.52384,4.764398,3.597609,1.949018,5.047256,4.514769,6.017771,3.486834,3.201715,3.149227,3.924808,1.621658,6.827597,3.702347,6.929633,6.747096,8.255642,5.220691,8.336747,4.888548,5.582867,5.33669,7.877873,0.6539065,4.757554,3.259934,3.798234,1.002352,5.644346,3.945854,7.617582,5.301434,4.87628,2.104037,2.827976,2.295612,4.91012,7.334664,7.456638,2.930519,1.303003,6.772993,4.19861,7.469517,2.767183,5.990976,3.573312,5.35171,7.553028,5.231948,4.714738,4.581507,1.275925,6.726904,5.720143,2.075078,2.68054,6.113151,3.963521,8.186359,7.056131,5.682911,6.224914,3.66377,7.036055,4.491194,7.537601,6.437774,7.799206,6.026558,5.289072,1.560709,3.557886,1.835334,4.725255,0,6.03094,3.941616,5.142118,
98,4.451153,3.64413,1.155381,3.88337,8.063626,7.080642,5.825465,3.353992,2.79214,1.714212,4.14079,4.339211,5.512398,1.841407,3.142962,4.703951,4.175483,5.643489,6.855246,4.566263,4.98374,4.613946,6.982138,6.933395,4.548935,4.620651,5.820995,5.364516,4.359597,4.123561,3.503504,6.201613,4.695588,0.8115413,6.947201,0.983089,5.254674,4.369543,6.0617,4.826473,2.335291,2.166415,2.444952,3.757768,6.550335,4.759191,3.604213,4.888781,5.66641,2.197444,2.503683,2.499727,8.096616,6.195536,6.798927,6.894045,6.839166,1.370672,4.771978,3.809257,5.724213,5.679205,2.768684,6.140801,2.3436,4.024954,4.111076,4.742886,0.9085691,3.425928,4.127153,1.355185,1.533538,5.143655,3.466763,4.928763,5.061351,4.348906,6.020437,7.557856,5.078084,1.770181,1.542497,6.101962,3.547254,5.385604,7.139609,3.793973,2.184562,5.355313,2.50626,7.783642,6.824717,6.195184,6.494902,7.93405,6.03094,0,3.752502,8.291551,
99,6.945235,0.1084318,2.662616,1.326704,8.149579,6.511598,2.375135,1.751066,1.419123,3.609321,7.052857,6.077466,2.012819,5.519512,2.002574,6.682088,7.383251,7.25175,3.102764,2.866018,2.939862,1.761984,7.433083,6.708638,1.998727,6.160331,2.111876,2.460949,0.6949793,4.494013,3.802602,2.455611,3.634948,4.307516,3.260934,4.713134,2.970938,7.714799,2.503493,4.40219,1.525736,4.85786,4.868823,4.050175,4.595189,1.298921,4.0364,5.536995,3.081078,4.924024,1.434062,6.163302,8.337566,7.044818,3.601334,6.214728,3.564027,3.5444,7.54827,3.572401,2.15595,4.471022,3.070225,6.60891,4.064589,4.002264,6.405138,1.018097,2.844066,3.759793,1.349013,3.0999,3.162791,2.670568,2.843277,6.762772,4.463765,4.265264,2.876098,7.25868,4.245707,3.839571,4.502231,7.762,4.364172,3.244811,7.358329,3.663346,5.42488,8.139554,2.370532,4.042398,5.36663,6.254239,3.385883,4.19183,3.941616,3.752502,0,8.337126,
100,5.498079,8.30863,7.805295,9.607016,0.2309482,1.994822,10.28866,9.73722,9.030845,6.588077,6.386337,4.442206,9.954047,8.253788,9.816142,4.569916,7.149611,3.669954,9.573437,11.1032,11.25463,10.09491,1.415267,1.634597,6.557531,4.079362,9.520232,10.74007,8.15046,4.251782,4.978477,9.027084,4.708976,9.02557,8.841188,8.769154,11.30727,7.625858,10.20882,12.30366,8.55872,6.49715,6.134969,11.5142,4.704719,9.472276,4.805565,3.40408,6.091925,6.513236,7.556327,8.346588,0.4420717,2.370823,7.174019,2.314173,7.37465,6.932834,6.090888,11.27623,8.011409,4.027671,10.32962,2.168508,10.49689,4.553,5.237928,8.374751,8.132102,11.1533,9.676727,7.098079,6.888877,6.135986,10.61894,4.275864,3.874258,4.227887,10.98892,1.179419,12.31305,9.944195,7.024014,3.642259,4.761436,11.57801,1.154894,11.32187,7.175309,6.177002,9.657495,10.42942,3.70002,2.1648,6.948673,9.831614,5.142118,8.291551,8.337126,0,
